date,trading_symbol,target_prob,exit_signal_prob,target_model,exit_signal_model,signal,signal_strength
2024-11-28,AXISBANK,0.9082986218678553,0.4743760142501173,catboost,catboost,BUY,0.9082986218678553
2024-11-28,BHARTIARTL,0.5415331306595058,0.454127503777396,catboost,catboost,HOLD,
2024-11-28,ICICIBANK,0.848127007484436,0.2252699189658279,xgboost,catboost,BUY,0.848127007484436
2024-11-28,RELIANCE,0.4791945000632005,0.5,catboost,catboost,HOLD,
2024-11-28,SBIN,0.4446798648431786,0.5228255569031826,catboost,lightgbm,SELL,0.5228255569031826
2024-11-28,SUNPHARMA,0.6523279740405193,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2024-11-28,TATAMOTORS,0.551251437970782,0.1705715543950873,catboost,lightgbm,HOLD,
2024-11-28,TITAN,0.47502082499939974,0.5219202088126316,lightgbm,lightgbm,SELL,0.5219202088126316
2024-11-28,ULTRACEMCO,0.8283168077468872,0.5,xgboost,catboost,BUY,0.8283168077468872
2024-11-29,AXISBANK,0.8901350641380986,0.4743760142501173,catboost,catboost,BUY,0.8901350641380986
2024-11-29,BHARTIARTL,0.5557564576228452,0.4712107907010573,catboost,catboost,HOLD,
2024-11-29,ICICIBANK,0.7468318343162537,0.26098597612414964,xgboost,catboost,BUY,0.7468318343162537
2024-11-29,RELIANCE,0.4029515076031618,0.5,catboost,catboost,HOLD,
2024-11-29,SBIN,0.4214380040371684,0.49824687946572704,catboost,lightgbm,HOLD,
2024-11-29,SUNPHARMA,0.5634812461803005,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2024-11-29,TATAMOTORS,0.551251437970782,0.18824725914275106,catboost,lightgbm,HOLD,
2024-11-29,TITAN,0.47502082499939974,0.5219202088126316,lightgbm,lightgbm,SELL,0.5219202088126316
2024-11-29,ULTRACEMCO,0.8317017555236816,0.5,xgboost,catboost,BUY,0.8317017555236816
2024-12-02,AXISBANK,0.918166235755137,0.4743760142501173,catboost,catboost,BUY,0.918166235755137
2024-12-02,BHARTIARTL,0.37941512895282564,0.45844450612179605,catboost,catboost,HOLD,
2024-12-02,ICICIBANK,0.652253270149231,0.2555269163156028,xgboost,catboost,BUY,0.652253270149231
2024-12-02,RELIANCE,0.45843225777714663,0.5,catboost,catboost,HOLD,
2024-12-02,SBIN,0.425231705403503,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-02,SUNPHARMA,0.33479901361778525,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2024-12-02,TATAMOTORS,0.5672576505572098,0.11107030823314512,catboost,lightgbm,HOLD,
2024-12-02,TITAN,0.47502082499939974,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2024-12-02,ULTRACEMCO,0.6335198879241943,0.4676833269562597,xgboost,catboost,BUY,0.6335198879241943
2024-12-03,AXISBANK,0.7515055023646565,0.4743760142501173,catboost,catboost,BUY,0.7515055023646565
2024-12-03,BHARTIARTL,0.4257390567665115,0.45844450612179605,catboost,catboost,HOLD,
2024-12-03,ICICIBANK,0.6895866394042969,0.27768039653304516,xgboost,catboost,BUY,0.6895866394042969
2024-12-03,RELIANCE,0.38430411862609015,0.5,catboost,catboost,HOLD,
2024-12-03,SBIN,0.425231705403503,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-03,SUNPHARMA,0.3607965164061212,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2024-12-03,TATAMOTORS,0.5672576505572098,0.09427145685963735,catboost,lightgbm,HOLD,
2024-12-03,TITAN,0.47502082499939974,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2024-12-03,ULTRACEMCO,0.7266051769256592,0.4676833269562597,xgboost,catboost,BUY,0.7266051769256592
2024-12-04,AXISBANK,0.6664449305431236,0.4743760142501173,catboost,catboost,BUY,0.6664449305431236
2024-12-04,BHARTIARTL,0.37761802806668276,0.45844450612179605,catboost,catboost,HOLD,
2024-12-04,ICICIBANK,0.6371818780899048,0.31524541635195363,xgboost,catboost,BUY,0.6371818780899048
2024-12-04,RELIANCE,0.33212557677504834,0.5,catboost,catboost,HOLD,
2024-12-04,SBIN,0.4797843837125289,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-04,SUNPHARMA,0.30212684902900466,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2024-12-04,TATAMOTORS,0.5672576505572098,0.07950637662268141,catboost,lightgbm,HOLD,
2024-12-04,TITAN,0.47502082499939974,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2024-12-04,ULTRACEMCO,0.6898496747016907,0.4570852719194917,xgboost,catboost,BUY,0.6898496747016907
2024-12-05,AXISBANK,0.3731458405064471,0.4886524766229742,catboost,catboost,HOLD,
2024-12-05,BHARTIARTL,0.2951714051430202,0.4852891137517861,catboost,catboost,HOLD,
2024-12-05,ICICIBANK,0.42694029211997986,0.3644237631456679,xgboost,catboost,HOLD,
2024-12-05,RELIANCE,0.2314324868110742,0.5,catboost,catboost,HOLD,
2024-12-05,SBIN,0.462581689896941,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-05,SUNPHARMA,0.26635665412760234,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-05,TATAMOTORS,0.5672576505572098,0.08982225038340853,catboost,lightgbm,HOLD,
2024-12-05,TITAN,0.47502082499939974,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2024-12-05,ULTRACEMCO,0.6450363993644714,0.4570852719194917,xgboost,catboost,BUY,0.6450363993644714
2024-12-06,AXISBANK,0.2621114838394514,0.4743760142501173,catboost,catboost,HOLD,
2024-12-06,BHARTIARTL,0.3398572931803845,0.4852891137517861,catboost,catboost,HOLD,
2024-12-06,ICICIBANK,0.6856334209442139,0.3644237631456679,xgboost,catboost,BUY,0.6856334209442139
2024-12-06,RELIANCE,0.29802337615011154,0.5,catboost,catboost,HOLD,
2024-12-06,SBIN,0.39292161155583183,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-06,SUNPHARMA,0.27241328447822455,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-06,TATAMOTORS,0.5672576505572098,0.1285821493088971,catboost,lightgbm,HOLD,
2024-12-06,TITAN,0.47502082499939974,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2024-12-06,ULTRACEMCO,0.7250364422798157,0.4570852719194917,xgboost,catboost,BUY,0.7250364422798157
2024-12-09,AXISBANK,0.45375930729022973,0.4743760142501173,catboost,catboost,HOLD,
2024-12-09,BHARTIARTL,0.36735565190441977,0.44414579924261927,catboost,catboost,HOLD,
2024-12-09,ICICIBANK,0.7311218976974487,0.3657322921732234,xgboost,catboost,BUY,0.7311218976974487
2024-12-09,RELIANCE,0.36648341647857824,0.5,catboost,catboost,HOLD,
2024-12-09,SBIN,0.39292161155583183,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-09,SUNPHARMA,0.27241328447822455,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-09,TATAMOTORS,0.5672576505572098,0.12928015772053056,catboost,lightgbm,HOLD,
2024-12-09,TITAN,0.47502082499939974,0.5014449200758024,lightgbm,lightgbm,SELL,0.5014449200758024
2024-12-09,ULTRACEMCO,0.6511169075965881,0.5333432390973863,xgboost,catboost,SELL,0.5333432390973863
2024-12-10,AXISBANK,0.7667262654546027,0.4743760142501173,catboost,catboost,BUY,0.7667262654546027
2024-12-10,BHARTIARTL,0.31601677511896115,0.43832288955445026,catboost,catboost,HOLD,
2024-12-10,ICICIBANK,0.20859061181545258,0.4270271039436134,xgboost,catboost,HOLD,
2024-12-10,RELIANCE,0.34446312300980436,0.5,catboost,catboost,HOLD,
2024-12-10,SBIN,0.39292161155583183,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-10,SUNPHARMA,0.27241328447822455,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-10,TATAMOTORS,0.5672576505572098,0.12713851340629076,catboost,lightgbm,HOLD,
2024-12-10,TITAN,0.47502082499939974,0.5014449200758024,lightgbm,lightgbm,SELL,0.5014449200758024
2024-12-10,ULTRACEMCO,0.7642912268638611,0.4570852719194917,xgboost,catboost,BUY,0.7642912268638611
2024-12-11,AXISBANK,0.8601370128897027,0.4743760142501173,catboost,catboost,BUY,0.8601370128897027
2024-12-11,BHARTIARTL,0.3395100392389092,0.40142637112572604,catboost,catboost,HOLD,
2024-12-11,ICICIBANK,0.5306100249290466,0.3828926904636636,xgboost,catboost,HOLD,
2024-12-11,RELIANCE,0.32042939584056523,0.5,catboost,catboost,HOLD,
2024-12-11,SBIN,0.39292161155583183,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-11,SUNPHARMA,0.2956780574180877,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2024-12-11,TATAMOTORS,0.5672576505572098,0.13238881733825997,catboost,lightgbm,HOLD,
2024-12-11,TITAN,0.47502082499939974,0.5014449200758024,lightgbm,lightgbm,SELL,0.5014449200758024
2024-12-11,ULTRACEMCO,0.622221052646637,0.4570852719194917,xgboost,catboost,BUY,0.622221052646637
2024-12-12,AXISBANK,0.8285283946261552,0.4743760142501173,catboost,catboost,BUY,0.8285283946261552
2024-12-12,BHARTIARTL,0.3069372520319948,0.4434032146665104,catboost,catboost,HOLD,
2024-12-12,ICICIBANK,0.7143949866294861,0.40496528372002644,xgboost,catboost,BUY,0.7143949866294861
2024-12-12,RELIANCE,0.37952573110370585,0.5,catboost,catboost,HOLD,
2024-12-12,SBIN,0.4090374523545807,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-12,SUNPHARMA,0.2871306456410795,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2024-12-12,TATAMOTORS,0.5672576505572098,0.10483243338029068,catboost,lightgbm,HOLD,
2024-12-12,TITAN,0.47502082499939974,0.5014449200758024,lightgbm,lightgbm,SELL,0.5014449200758024
2024-12-12,ULTRACEMCO,0.6203158497810364,0.4570852719194917,xgboost,catboost,BUY,0.6203158497810364
2024-12-13,AXISBANK,0.8424353023134585,0.4743760142501173,catboost,catboost,BUY,0.8424353023134585
2024-12-13,BHARTIARTL,0.3634920278278864,0.4712107907010573,catboost,catboost,HOLD,
2024-12-13,ICICIBANK,0.4841364026069641,0.3973638826339697,xgboost,catboost,HOLD,
2024-12-13,RELIANCE,0.43852310854296334,0.5,catboost,catboost,HOLD,
2024-12-13,SBIN,0.4090374523545807,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-13,SUNPHARMA,0.25834595340539634,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-13,TATAMOTORS,0.6040425222497149,0.09503996958927999,catboost,lightgbm,BUY,0.6040425222497149
2024-12-13,TITAN,0.47502082499939974,0.5014449200758024,lightgbm,lightgbm,SELL,0.5014449200758024
2024-12-13,ULTRACEMCO,0.40418732166290283,0.4570852719194917,xgboost,catboost,HOLD,
2024-12-16,AXISBANK,0.8223101818385833,0.4743760142501173,catboost,catboost,BUY,0.8223101818385833
2024-12-16,BHARTIARTL,0.48939009575044706,0.5715049604056999,catboost,catboost,SELL,0.5715049604056999
2024-12-16,ICICIBANK,0.3316899538040161,0.5016631000110705,xgboost,catboost,SELL,0.5016631000110705
2024-12-16,RELIANCE,0.49597481287517464,0.5,catboost,catboost,HOLD,
2024-12-16,SBIN,0.39292161155583183,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-16,SUNPHARMA,0.27490163495222164,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-16,TATAMOTORS,0.6040425222497149,0.09503996958927999,catboost,lightgbm,BUY,0.6040425222497149
2024-12-16,TITAN,0.47502082499939974,0.4750208092353606,lightgbm,lightgbm,HOLD,
2024-12-16,ULTRACEMCO,0.5347837805747986,0.5333432390973863,xgboost,catboost,SELL,0.5333432390973863
2024-12-17,AXISBANK,0.8116705111695992,0.4743760142501173,catboost,catboost,BUY,0.8116705111695992
2024-12-17,BHARTIARTL,0.42212602227003454,0.44365487993075914,catboost,catboost,HOLD,
2024-12-17,ICICIBANK,0.877434492111206,0.40012296116045876,xgboost,catboost,BUY,0.877434492111206
2024-12-17,RELIANCE,0.7215090951082311,0.5,catboost,catboost,BUY,0.7215090951082311
2024-12-17,SBIN,0.4090374523545807,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-17,SUNPHARMA,0.30222344069479784,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-17,TATAMOTORS,0.5889761764129512,0.09342234887504211,catboost,lightgbm,HOLD,
2024-12-17,TITAN,0.47502082499939974,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2024-12-17,ULTRACEMCO,0.5751482844352722,0.5333432390973863,xgboost,catboost,SELL,0.5333432390973863
2024-12-18,AXISBANK,0.8901474981991156,0.4743760142501173,catboost,catboost,BUY,0.8901474981991156
2024-12-18,BHARTIARTL,0.42546663233856447,0.3933100856237608,catboost,catboost,HOLD,
2024-12-18,ICICIBANK,0.860414445400238,0.20080364557301317,xgboost,catboost,BUY,0.860414445400238
2024-12-18,RELIANCE,0.3487842035656059,0.5,catboost,catboost,HOLD,
2024-12-18,SBIN,0.4090374523545807,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-18,SUNPHARMA,0.2758370607744543,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-18,TATAMOTORS,0.551251437970782,0.12257891596395322,catboost,lightgbm,HOLD,
2024-12-18,TITAN,0.47502082499939974,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2024-12-18,ULTRACEMCO,0.562433660030365,0.5333432390973863,xgboost,catboost,SELL,0.5333432390973863
2024-12-19,AXISBANK,0.9366149426017399,0.4743760142501173,catboost,catboost,BUY,0.9366149426017399
2024-12-19,BHARTIARTL,0.42396288081653905,0.3748401404043588,catboost,catboost,HOLD,
2024-12-19,ICICIBANK,0.7738267183303833,0.2785703819294334,xgboost,catboost,BUY,0.7738267183303833
2024-12-19,RELIANCE,0.6260376984151765,0.5,catboost,catboost,BUY,0.6260376984151765
2024-12-19,SBIN,0.36598304263207354,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-19,SUNPHARMA,0.4231739936016389,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-19,TATAMOTORS,0.5522726238149995,0.1009189619418268,catboost,lightgbm,HOLD,
2024-12-19,TITAN,0.47502082499939974,0.4750208084390145,lightgbm,lightgbm,HOLD,
2024-12-19,ULTRACEMCO,0.7425836324691772,0.5333432390973863,xgboost,catboost,SELL,0.5333432390973863
2024-12-20,AXISBANK,0.9440780292986559,0.4743760142501173,catboost,catboost,BUY,0.9440780292986559
2024-12-20,BHARTIARTL,0.4979056600381485,0.3389419379593887,catboost,catboost,HOLD,
2024-12-20,ICICIBANK,0.6552656292915344,0.293329796349434,xgboost,catboost,BUY,0.6552656292915344
2024-12-20,RELIANCE,0.8499953374254057,0.5,catboost,catboost,BUY,0.8499953374254057
2024-12-20,SBIN,0.3854759151830787,0.4830705701638933,catboost,lightgbm,HOLD,
2024-12-20,SUNPHARMA,0.4892692964472329,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-20,TATAMOTORS,0.5522726238149995,0.11763302313767052,catboost,lightgbm,HOLD,
2024-12-20,TITAN,0.47502082499939974,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2024-12-20,ULTRACEMCO,0.8647686839103699,0.5,xgboost,catboost,BUY,0.8647686839103699
2024-12-23,AXISBANK,0.9545164690980338,0.4743760142501173,catboost,catboost,BUY,0.9545164690980338
2024-12-23,BHARTIARTL,0.4662990718867496,0.3748401404043588,catboost,catboost,HOLD,
2024-12-23,ICICIBANK,0.6756572723388672,0.31229354789084657,xgboost,catboost,BUY,0.6756572723388672
2024-12-23,RELIANCE,0.8263736495255529,0.5,catboost,catboost,BUY,0.8263736495255529
2024-12-23,SBIN,0.4342956751224161,0.49824687946572704,catboost,lightgbm,HOLD,
2024-12-23,SUNPHARMA,0.49073913820854614,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-23,TATAMOTORS,0.5677006148318112,0.10332350564050108,catboost,lightgbm,HOLD,
2024-12-23,TITAN,0.47502082499939974,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2024-12-23,ULTRACEMCO,0.8606399893760681,0.5,xgboost,catboost,BUY,0.8606399893760681
2024-12-24,AXISBANK,0.9695123928980769,0.4743760142501173,catboost,catboost,BUY,0.9695123928980769
2024-12-24,BHARTIARTL,0.4790805402507027,0.40142637112572604,catboost,catboost,HOLD,
2024-12-24,ICICIBANK,0.6652396321296692,0.36186033560761244,xgboost,catboost,BUY,0.6652396321296692
2024-12-24,RELIANCE,0.893133937338692,0.5,catboost,catboost,BUY,0.893133937338692
2024-12-24,SBIN,0.4342956751224161,0.4830705701638933,catboost,lightgbm,HOLD,
2024-12-24,SUNPHARMA,0.4943019996519296,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-24,TATAMOTORS,0.5677006148318112,0.10332350564050108,catboost,lightgbm,HOLD,
2024-12-24,TITAN,0.47502082499939974,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2024-12-24,ULTRACEMCO,0.8836795091629028,0.5,xgboost,catboost,BUY,0.8836795091629028
2024-12-26,AXISBANK,0.9725570557159957,0.4743760142501173,catboost,catboost,BUY,0.9725570557159957
2024-12-26,BHARTIARTL,0.35156626497179516,0.46739832376573637,catboost,catboost,HOLD,
2024-12-26,ICICIBANK,0.7623589634895325,0.36012521671813524,xgboost,catboost,BUY,0.7623589634895325
2024-12-26,RELIANCE,0.9105971535670794,0.5,catboost,catboost,BUY,0.9105971535670794
2024-12-26,SBIN,0.4750996600954365,0.4507597747163435,catboost,lightgbm,HOLD,
2024-12-26,SUNPHARMA,0.542141278263993,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-26,TATAMOTORS,0.5677006148318112,0.0995626452139327,catboost,lightgbm,HOLD,
2024-12-26,TITAN,0.47502082499939974,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2024-12-26,ULTRACEMCO,0.866280198097229,0.45442737916633014,xgboost,catboost,BUY,0.866280198097229
2024-12-27,AXISBANK,0.9671142531993498,0.4743760142501173,catboost,catboost,BUY,0.9671142531993498
2024-12-27,BHARTIARTL,0.34163428653717715,0.46739832376573637,catboost,catboost,HOLD,
2024-12-27,ICICIBANK,0.7129292488098145,0.33377250985558765,xgboost,catboost,BUY,0.7129292488098145
2024-12-27,RELIANCE,0.8921074097537484,0.5,catboost,catboost,BUY,0.8921074097537484
2024-12-27,SBIN,0.5796954704563336,0.4513439971313487,catboost,lightgbm,HOLD,
2024-12-27,SUNPHARMA,0.49781439804757616,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-27,TATAMOTORS,0.5677006148318112,0.13486275192165598,catboost,lightgbm,HOLD,
2024-12-27,TITAN,0.47502082499939974,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2024-12-27,ULTRACEMCO,0.8602888584136963,0.45442737916633014,xgboost,catboost,BUY,0.8602888584136963
2024-12-30,AXISBANK,0.9480168462616698,0.4743760142501173,catboost,catboost,BUY,0.9480168462616698
2024-12-30,BHARTIARTL,0.3731168884960611,0.4788054332398929,catboost,catboost,HOLD,
2024-12-30,ICICIBANK,0.6637033820152283,0.364208163949385,xgboost,catboost,BUY,0.6637033820152283
2024-12-30,RELIANCE,0.9432144880137809,0.5,catboost,catboost,BUY,0.9432144880137809
2024-12-30,SBIN,0.5846177818256493,0.4513439971313487,catboost,lightgbm,HOLD,
2024-12-30,SUNPHARMA,0.3628348569233807,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-30,TATAMOTORS,0.5677006148318112,0.10902148181282363,catboost,lightgbm,HOLD,
2024-12-30,TITAN,0.47502082499939974,0.4750208084390145,lightgbm,lightgbm,HOLD,
2024-12-30,ULTRACEMCO,0.8470006585121155,0.45442737916633014,xgboost,catboost,BUY,0.8470006585121155
2024-12-31,AXISBANK,0.9454824548022803,0.4743760142501173,catboost,catboost,BUY,0.9454824548022803
2024-12-31,BHARTIARTL,0.6341351543360298,0.42735372235179314,catboost,catboost,BUY,0.6341351543360298
2024-12-31,ICICIBANK,0.6567871570587158,0.3375359957729873,xgboost,catboost,BUY,0.6567871570587158
2024-12-31,RELIANCE,0.9621696888656452,0.5,catboost,catboost,BUY,0.9621696888656452
2024-12-31,SBIN,0.5796954704563336,0.4513439971313487,catboost,lightgbm,HOLD,
2024-12-31,SUNPHARMA,0.3530478847567774,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2024-12-31,TATAMOTORS,0.5677006148318112,0.13057174758269438,catboost,lightgbm,HOLD,
2024-12-31,TITAN,0.4934348386591915,0.4750208084390145,lightgbm,lightgbm,HOLD,
2024-12-31,ULTRACEMCO,0.8191652894020081,0.45442737916633014,xgboost,catboost,BUY,0.8191652894020081
2025-01-01,AXISBANK,0.9694735923049592,0.4743760142501173,catboost,catboost,BUY,0.9694735923049592
2025-01-01,BHARTIARTL,0.562231558527026,0.4311087402883725,catboost,catboost,HOLD,
2025-01-01,ICICIBANK,0.6320679783821106,0.3345659005886148,xgboost,catboost,BUY,0.6320679783821106
2025-01-01,RELIANCE,0.8449590855304845,0.5,catboost,catboost,BUY,0.8449590855304845
2025-01-01,SBIN,0.5450530603656215,0.4513439971313487,catboost,lightgbm,HOLD,
2025-01-01,SUNPHARMA,0.28610135860742825,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2025-01-01,TATAMOTORS,0.5937048584196544,0.110432864736332,catboost,lightgbm,HOLD,
2025-01-01,TITAN,0.4934348386591915,0.4750208084390145,lightgbm,lightgbm,HOLD,
2025-01-01,ULTRACEMCO,0.7555455565452576,0.4859087399200722,xgboost,catboost,BUY,0.7555455565452576
2025-01-02,AXISBANK,0.9487662653662705,0.4743760142501173,catboost,catboost,BUY,0.9487662653662705
2025-01-02,BHARTIARTL,0.5542203371159885,0.44428638940729376,catboost,catboost,HOLD,
2025-01-02,ICICIBANK,0.5777910947799683,0.4108821232339273,xgboost,catboost,HOLD,
2025-01-02,RELIANCE,0.6763130675292345,0.5,catboost,catboost,BUY,0.6763130675292345
2025-01-02,SBIN,0.5427224547888555,0.4784217730621492,catboost,lightgbm,HOLD,
2025-01-02,SUNPHARMA,0.30096510396902054,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2025-01-02,TATAMOTORS,0.5937048584196544,0.11836802539133935,catboost,lightgbm,HOLD,
2025-01-02,TITAN,0.4934348386591915,0.5118630770852417,lightgbm,lightgbm,SELL,0.5118630770852417
2025-01-02,ULTRACEMCO,0.7307625412940979,0.4859087399200722,xgboost,catboost,BUY,0.7307625412940979
2025-01-03,AXISBANK,0.9542663843940138,0.4743760142501173,catboost,catboost,BUY,0.9542663843940138
2025-01-03,BHARTIARTL,0.5752484607545381,0.45699110985456154,catboost,catboost,HOLD,
2025-01-03,ICICIBANK,0.6808676719665527,0.19337542428740978,xgboost,catboost,BUY,0.6808676719665527
2025-01-03,RELIANCE,0.34781709771080704,0.5,catboost,catboost,HOLD,
2025-01-03,SBIN,0.5393547567382913,0.4784217730621492,catboost,lightgbm,HOLD,
2025-01-03,SUNPHARMA,0.38162456723633986,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2025-01-03,TATAMOTORS,0.5606046888726822,0.07497905132738596,catboost,lightgbm,HOLD,
2025-01-03,TITAN,0.4934348386591915,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2025-01-03,ULTRACEMCO,0.6644803881645203,0.4859087399200722,xgboost,catboost,BUY,0.6644803881645203
2025-01-06,AXISBANK,0.9379094363901708,0.4743760142501173,catboost,catboost,BUY,0.9379094363901708
2025-01-06,BHARTIARTL,0.6220608426194872,0.36695971527090543,catboost,catboost,BUY,0.6220608426194872
2025-01-06,ICICIBANK,0.7951388955116272,0.2195106875686892,xgboost,catboost,BUY,0.7951388955116272
2025-01-06,RELIANCE,0.4825481425128883,0.4950618836137079,catboost,catboost,HOLD,
2025-01-06,SBIN,0.5393547567382913,0.4784217730621492,catboost,lightgbm,HOLD,
2025-01-06,SUNPHARMA,0.32386455115269824,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2025-01-06,TATAMOTORS,0.5937048584196544,0.14989162979454315,catboost,lightgbm,HOLD,
2025-01-06,TITAN,0.4934348386591915,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2025-01-06,ULTRACEMCO,0.7098463177680969,0.44147960216291154,xgboost,catboost,BUY,0.7098463177680969
2025-01-07,AXISBANK,0.9617213173791307,0.4743760142501173,catboost,catboost,BUY,0.9617213173791307
2025-01-07,BHARTIARTL,0.5854872706636955,0.4060572427290872,catboost,catboost,HOLD,
2025-01-07,ICICIBANK,0.8148691058158875,0.21925712788105922,xgboost,catboost,BUY,0.8148691058158875
2025-01-07,RELIANCE,0.2900484989725016,0.5,catboost,catboost,HOLD,
2025-01-07,SBIN,0.5393547567382913,0.4784217730621492,catboost,lightgbm,HOLD,
2025-01-07,SUNPHARMA,0.32386455115269824,0.519854233527687,lightgbm,lightgbm,SELL,0.519854233527687
2025-01-07,TATAMOTORS,0.5606046888726822,0.11356026377942031,catboost,lightgbm,HOLD,
2025-01-07,TITAN,0.4934348386591915,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2025-01-07,ULTRACEMCO,0.7786200046539307,0.44147960216291154,xgboost,catboost,BUY,0.7786200046539307
2025-01-08,AXISBANK,0.905698283935426,0.4743760142501173,catboost,catboost,BUY,0.905698283935426
2025-01-08,BHARTIARTL,0.6074731928117881,0.4082150917298191,catboost,catboost,BUY,0.6074731928117881
2025-01-08,ICICIBANK,0.8202353715896606,0.18788309989661187,xgboost,catboost,BUY,0.8202353715896606
2025-01-08,RELIANCE,0.11839434231693469,0.4950618836137079,catboost,catboost,HOLD,
2025-01-08,SBIN,0.5393547567382913,0.4784217730621492,catboost,lightgbm,HOLD,
2025-01-08,SUNPHARMA,0.34667650230009445,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2025-01-08,TATAMOTORS,0.5451263677963515,0.10331435229541147,catboost,lightgbm,HOLD,
2025-01-08,TITAN,0.4934348386591915,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2025-01-08,ULTRACEMCO,0.7736991047859192,0.44147960216291154,xgboost,catboost,BUY,0.7736991047859192
2025-01-09,AXISBANK,0.9353067876041055,0.4743760142501173,catboost,catboost,BUY,0.9353067876041055
2025-01-09,BHARTIARTL,0.5749809725244069,0.43758690389592925,catboost,catboost,HOLD,
2025-01-09,ICICIBANK,0.8078677654266357,0.16836944858209651,xgboost,catboost,BUY,0.8078677654266357
2025-01-09,RELIANCE,0.1072587746783195,0.4950618836137079,catboost,catboost,HOLD,
2025-01-09,SBIN,0.544378186059344,0.4873880349817814,catboost,lightgbm,HOLD,
2025-01-09,SUNPHARMA,0.34667650230009445,0.510928584696942,lightgbm,lightgbm,SELL,0.510928584696942
2025-01-09,TATAMOTORS,0.5451263677963515,0.1364112148750309,catboost,lightgbm,HOLD,
2025-01-09,TITAN,0.4934348386591915,0.5235967946923562,lightgbm,lightgbm,SELL,0.5235967946923562
2025-01-09,ULTRACEMCO,0.7445842027664185,0.44147960216291154,xgboost,catboost,BUY,0.7445842027664185
2025-01-10,AXISBANK,0.9566402751477344,0.4743760142501173,catboost,catboost,BUY,0.9566402751477344
2025-01-10,BHARTIARTL,0.6225623143859625,0.42066914953489254,catboost,catboost,BUY,0.6225623143859625
