date,trading_symbol,actual,predicted_proba,trend_confirmations,model_name,signal
2024-11-06,ICICIBANK,0.0,0.9728073477745056,3.0,xgboost,BUY
2024-11-06,INFY,1.0,0.36363811713043626,3.0,catboost,HOLD
2024-11-06,MARUTI,0.0,0.510657106141469,1.0,lightgbm,HOLD
2024-11-06,RELIANCE,0.0,0.07944054617348746,0.0,catboost,SELL
2024-11-06,SBIN,0.0,0.5292232511319303,2.0,catboost,HOLD
2024-11-06,SUNPHARMA,0.0,0.6860549652621474,3.0,lightgbm,BUY
2024-11-06,TATAMOTORS,0.0,0.5144020999763083,1.0,catboost,HOLD
2024-11-06,TITAN,0.0,0.39984235167503357,0.0,xgboost,HOLD
2024-11-06,ULTRACEMCO,0.0,0.88177776875458,1.0,catboost,HOLD
2024-11-06,WIPRO,0.0,0.4785983779997226,3.0,catboost,HOLD
2024-11-07,ASIANPAINT,0.0,0.6650946957705957,0.0,catboost,HOLD
2024-11-07,AXISBANK,0.0,0.7342911881388721,1.0,lightgbm,HOLD
2024-11-07,BAJFINANCE,0.0,0.5162473375618332,1.0,catboost,HOLD
2024-11-07,BHARTIARTL,0.0,0.7966516139682687,3.0,catboost,BUY
2024-11-07,ICICIBANK,0.0,0.9738963842391968,3.0,xgboost,BUY
2024-11-07,INFY,1.0,0.31060322831843357,3.0,catboost,HOLD
2024-11-07,MARUTI,0.0,0.4845964768641697,1.0,lightgbm,HOLD
2024-11-07,RELIANCE,0.0,0.08169547559795629,0.0,catboost,SELL
2024-11-07,SBIN,0.0,0.3916331246764692,2.0,catboost,HOLD
2024-11-07,SUNPHARMA,0.0,0.7041526973108864,3.0,lightgbm,BUY
2024-11-07,TATAMOTORS,0.0,0.5144020999763083,1.0,catboost,HOLD
2024-11-07,TITAN,1.0,0.5805307030677795,0.0,xgboost,HOLD
2024-11-07,ULTRACEMCO,0.0,0.9179594876557953,1.0,catboost,HOLD
2024-11-07,WIPRO,0.0,0.4865675807496202,3.0,catboost,HOLD
2024-11-08,ASIANPAINT,0.0,0.5742884206159128,0.0,catboost,HOLD
2024-11-08,AXISBANK,0.0,0.7342911881388721,1.0,lightgbm,HOLD
2024-11-08,BAJFINANCE,0.0,0.5162473375618332,0.0,catboost,HOLD
2024-11-08,BHARTIARTL,0.0,0.8323557461657217,3.0,catboost,BUY
2024-11-08,ICICIBANK,0.0,0.9578778147697449,3.0,xgboost,BUY
2024-11-08,INFY,0.0,0.3749944868976377,3.0,catboost,HOLD
2024-11-08,MARUTI,0.0,0.4719053218031727,1.0,lightgbm,HOLD
2024-11-08,RELIANCE,0.0,0.08026863105249905,0.0,catboost,SELL
2024-11-08,SBIN,0.0,0.7022279815778288,2.0,catboost,BUY
2024-11-08,SUNPHARMA,0.0,0.664170807420636,3.0,lightgbm,BUY
2024-11-08,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-08,TITAN,0.0,0.42570599913597107,0.0,xgboost,HOLD
2024-11-08,ULTRACEMCO,0.0,0.9179594876557953,1.0,catboost,HOLD
2024-11-08,WIPRO,0.0,0.4554411605632848,3.0,catboost,HOLD
2024-11-11,ASIANPAINT,0.0,0.5247920914864193,0.0,catboost,HOLD
2024-11-11,AXISBANK,0.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-11,BAJFINANCE,0.0,0.5162473375618332,0.0,catboost,HOLD
2024-11-11,BHARTIARTL,0.0,0.7772615495962876,3.0,catboost,BUY
2024-11-11,ICICIBANK,0.0,0.9723942875862122,3.0,xgboost,BUY
2024-11-11,INFY,0.0,0.4109860318405127,3.0,catboost,HOLD
2024-11-11,MARUTI,0.0,0.4719053218031727,1.0,lightgbm,HOLD
2024-11-11,RELIANCE,0.0,0.11997819917444075,0.0,catboost,SELL
2024-11-11,SBIN,0.0,0.5921887108478331,2.0,catboost,HOLD
2024-11-11,SUNPHARMA,0.0,0.573996208600579,3.0,lightgbm,HOLD
2024-11-11,TATAMOTORS,0.0,0.5144020999763083,0.0,catboost,HOLD
2024-11-11,TITAN,0.0,0.3077843189239502,0.0,xgboost,HOLD
2024-11-11,ULTRACEMCO,0.0,0.9291342854175473,1.0,catboost,HOLD
2024-11-11,WIPRO,0.0,0.49653866025366594,3.0,catboost,HOLD
2024-11-12,ASIANPAINT,0.0,0.5135292216866578,0.0,catboost,HOLD
2024-11-12,AXISBANK,0.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-12,BAJFINANCE,0.0,0.5303267409165687,0.0,catboost,HOLD
2024-11-12,BHARTIARTL,0.0,0.7792460253572393,3.0,catboost,BUY
2024-11-12,ICICIBANK,0.0,0.9817849397659302,3.0,xgboost,BUY
2024-11-12,INFY,0.0,0.44611979416210196,3.0,catboost,HOLD
2024-11-12,MARUTI,0.0,0.536340964217349,1.0,lightgbm,HOLD
2024-11-12,RELIANCE,0.0,0.15843530108695517,0.0,catboost,SELL
2024-11-12,SBIN,0.0,0.8175561802856856,1.0,catboost,HOLD
2024-11-12,SUNPHARMA,0.0,0.6512156959994921,3.0,lightgbm,BUY
2024-11-12,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-12,TITAN,0.0,0.2746637165546417,0.0,xgboost,SELL
2024-11-12,ULTRACEMCO,0.0,0.8971913100209142,1.0,catboost,HOLD
2024-11-12,WIPRO,0.0,0.48892495373644146,3.0,catboost,HOLD
2024-11-13,ASIANPAINT,0.0,0.5949663884644762,0.0,catboost,HOLD
2024-11-13,AXISBANK,0.0,0.7342911881388721,1.0,lightgbm,HOLD
2024-11-13,BAJFINANCE,1.0,0.5030943179341629,0.0,catboost,HOLD
2024-11-13,BHARTIARTL,1.0,0.7684461665264924,3.0,catboost,BUY
2024-11-13,ICICIBANK,1.0,0.8240190744400024,3.0,xgboost,BUY
2024-11-13,INFY,1.0,0.4093338532720742,3.0,catboost,HOLD
2024-11-13,MARUTI,0.0,0.5537467236453353,1.0,lightgbm,HOLD
2024-11-13,RELIANCE,1.0,0.10894252993296452,0.0,catboost,SELL
2024-11-13,SBIN,0.0,0.528695328208903,1.0,catboost,HOLD
2024-11-13,SUNPHARMA,0.0,0.637314206753829,3.0,lightgbm,BUY
2024-11-13,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-13,TITAN,1.0,0.2906586229801178,0.0,xgboost,SELL
2024-11-13,ULTRACEMCO,1.0,0.9004305430458186,1.0,catboost,HOLD
2024-11-13,WIPRO,0.0,0.4489504362054577,3.0,catboost,HOLD
2024-11-14,ASIANPAINT,0.0,0.5107634780417941,0.0,catboost,HOLD
2024-11-14,AXISBANK,1.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-14,BAJFINANCE,1.0,0.5030943179341629,0.0,catboost,HOLD
2024-11-14,BHARTIARTL,1.0,0.7937161565371398,3.0,catboost,BUY
2024-11-14,ICICIBANK,1.0,0.7459245920181274,3.0,xgboost,BUY
2024-11-14,INFY,1.0,0.4714613518777433,3.0,catboost,HOLD
2024-11-14,MARUTI,0.0,0.5537467236453353,1.0,lightgbm,HOLD
2024-11-14,RELIANCE,1.0,0.15834036281912445,0.0,catboost,SELL
2024-11-14,SBIN,1.0,0.6242130870572067,2.0,catboost,BUY
2024-11-14,SUNPHARMA,1.0,0.6793802958660722,3.0,lightgbm,BUY
2024-11-14,TATAMOTORS,1.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-14,TITAN,1.0,0.31379830837249756,1.0,xgboost,HOLD
2024-11-14,ULTRACEMCO,1.0,0.8563723863531021,1.0,catboost,HOLD
2024-11-14,WIPRO,1.0,0.4489504362054577,3.0,catboost,HOLD
2024-11-18,ASIANPAINT,0.0,0.5202870488457602,0.0,catboost,HOLD
2024-11-18,AXISBANK,1.0,0.7342911881388721,1.0,lightgbm,HOLD
2024-11-18,BAJFINANCE,0.0,0.5030943179341629,0.0,catboost,HOLD
2024-11-18,BHARTIARTL,1.0,0.7984723024071708,3.0,catboost,BUY
2024-11-18,ICICIBANK,1.0,0.9275416731834412,3.0,xgboost,BUY
2024-11-18,INFY,1.0,0.42831935043293773,3.0,catboost,HOLD
2024-11-18,MARUTI,0.0,0.536340964217349,1.0,lightgbm,HOLD
2024-11-18,RELIANCE,1.0,0.17431774745350567,0.0,catboost,SELL
2024-11-18,SBIN,1.0,0.685163790656856,2.0,catboost,BUY
2024-11-18,SUNPHARMA,0.0,0.47223143990392424,3.0,lightgbm,HOLD
2024-11-18,TATAMOTORS,1.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-18,TITAN,1.0,0.24168772995471954,0.0,xgboost,SELL
2024-11-18,ULTRACEMCO,1.0,0.8878027490795092,1.0,catboost,HOLD
2024-11-18,WIPRO,1.0,0.4781351786181932,3.0,catboost,HOLD
2024-11-19,ASIANPAINT,0.0,0.7473542804074331,0.0,catboost,HOLD
2024-11-19,AXISBANK,1.0,0.7342911881388721,1.0,lightgbm,HOLD
2024-11-19,BAJFINANCE,1.0,0.465136918481136,0.0,catboost,HOLD
2024-11-19,BHARTIARTL,1.0,0.8073682998613926,3.0,catboost,BUY
2024-11-19,ICICIBANK,1.0,0.9076996445655823,3.0,xgboost,BUY
2024-11-19,INFY,1.0,0.44537604169932904,3.0,catboost,HOLD
2024-11-19,MARUTI,0.0,0.515966958811822,1.0,lightgbm,HOLD
2024-11-19,RELIANCE,1.0,0.07477284643642768,0.0,catboost,SELL
2024-11-19,SBIN,1.0,0.7174316519736529,2.0,catboost,BUY
2024-11-19,SUNPHARMA,0.0,0.7005719885850772,3.0,lightgbm,BUY
2024-11-19,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-19,TITAN,1.0,0.21124108135700226,0.0,xgboost,SELL
2024-11-19,ULTRACEMCO,1.0,0.9316351523365716,1.0,catboost,HOLD
2024-11-19,WIPRO,1.0,0.4781351786181932,3.0,catboost,HOLD
2024-11-21,ASIANPAINT,1.0,0.7639054500863753,0.0,catboost,HOLD
2024-11-21,AXISBANK,0.0,0.7342911881388721,1.0,lightgbm,HOLD
2024-11-21,BAJFINANCE,0.0,0.5030943179341629,0.0,catboost,HOLD
2024-11-21,BHARTIARTL,1.0,0.7975868809684724,3.0,catboost,BUY
2024-11-21,ICICIBANK,1.0,0.878937840461731,3.0,xgboost,BUY
2024-11-21,INFY,1.0,0.43437293821365786,3.0,catboost,HOLD
2024-11-21,MARUTI,0.0,0.562990747968074,1.0,lightgbm,HOLD
2024-11-21,RELIANCE,1.0,0.12321406574897072,0.0,catboost,SELL
2024-11-21,SBIN,1.0,0.448113905798156,2.0,catboost,HOLD
2024-11-21,SUNPHARMA,0.0,0.5564030480518558,3.0,lightgbm,HOLD
2024-11-21,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-21,TITAN,1.0,0.20332103967666626,0.0,xgboost,SELL
2024-11-21,ULTRACEMCO,0.0,0.8842994525328571,1.0,catboost,HOLD
2024-11-21,WIPRO,1.0,0.4667381955094986,3.0,catboost,HOLD
2024-11-22,ASIANPAINT,0.0,0.7312559224879106,0.0,catboost,HOLD
2024-11-22,AXISBANK,0.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-22,BAJFINANCE,0.0,0.4923505065132624,0.0,catboost,HOLD
2024-11-22,BHARTIARTL,1.0,0.5759547804167597,3.0,catboost,HOLD
2024-11-22,ICICIBANK,1.0,0.9459296464920044,3.0,xgboost,BUY
2024-11-22,INFY,0.0,0.4805493144456528,3.0,catboost,HOLD
2024-11-22,MARUTI,0.0,0.515966958811822,1.0,lightgbm,HOLD
2024-11-22,RELIANCE,1.0,0.06489431312225699,0.0,catboost,SELL
2024-11-22,SBIN,1.0,0.7039249353909792,2.0,catboost,BUY
2024-11-22,SUNPHARMA,0.0,0.3776129143400593,3.0,lightgbm,HOLD
2024-11-22,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-22,TITAN,0.0,0.11491455137729645,1.0,xgboost,SELL
2024-11-22,ULTRACEMCO,0.0,0.7972583082920545,1.0,catboost,HOLD
2024-11-22,WIPRO,1.0,0.5116722648401967,3.0,catboost,HOLD
2024-11-25,ASIANPAINT,0.0,0.7946941587974901,0.0,catboost,HOLD
2024-11-25,AXISBANK,0.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-25,BAJFINANCE,0.0,0.4923505065132624,0.0,catboost,HOLD
2024-11-25,BHARTIARTL,1.0,0.5400115750163033,3.0,catboost,HOLD
2024-11-25,ICICIBANK,0.0,0.9690564274787903,3.0,xgboost,BUY
2024-11-25,INFY,0.0,0.5299647233583225,3.0,catboost,HOLD
2024-11-25,MARUTI,1.0,0.5253227302913175,1.0,lightgbm,HOLD
2024-11-25,RELIANCE,1.0,0.07556758390969695,0.0,catboost,SELL
2024-11-25,SBIN,0.0,0.7255483057854216,2.0,catboost,BUY
2024-11-25,SUNPHARMA,0.0,0.44135067922760546,3.0,lightgbm,HOLD
2024-11-25,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-25,TITAN,0.0,0.14789912104606628,1.0,xgboost,SELL
2024-11-25,ULTRACEMCO,1.0,0.33737088719545527,1.0,catboost,HOLD
2024-11-25,WIPRO,0.0,0.48044265487218835,3.0,catboost,HOLD
2024-11-26,ASIANPAINT,0.0,0.74158662486368,0.0,catboost,HOLD
2024-11-26,AXISBANK,1.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-26,BAJFINANCE,0.0,0.4923505065132624,1.0,catboost,HOLD
2024-11-26,BHARTIARTL,1.0,0.5884772049228363,3.0,catboost,HOLD
2024-11-26,ICICIBANK,0.0,0.9773209691047668,3.0,xgboost,BUY
2024-11-26,INFY,0.0,0.6315112252349286,3.0,catboost,BUY
2024-11-26,MARUTI,1.0,0.5253227302913175,1.0,lightgbm,HOLD
2024-11-26,RELIANCE,1.0,0.09980521524606016,0.0,catboost,SELL
2024-11-26,SBIN,1.0,0.692252834851299,2.0,catboost,BUY
2024-11-26,SUNPHARMA,1.0,0.6295985476934165,3.0,lightgbm,BUY
2024-11-26,TATAMOTORS,1.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-26,TITAN,0.0,0.12127377837896347,1.0,xgboost,SELL
2024-11-26,ULTRACEMCO,1.0,0.8767514528720415,1.0,catboost,HOLD
2024-11-26,WIPRO,0.0,0.47191118837536183,3.0,catboost,HOLD
2024-11-27,ASIANPAINT,0.0,0.7103325167784468,0.0,catboost,HOLD
2024-11-27,AXISBANK,0.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-27,BAJFINANCE,0.0,0.4923505065132624,1.0,catboost,HOLD
2024-11-27,BHARTIARTL,0.0,0.5294149955705535,3.0,catboost,HOLD
2024-11-27,ICICIBANK,1.0,0.9579175710678101,3.0,xgboost,BUY
2024-11-27,INFY,0.0,0.614898187634673,2.0,catboost,BUY
2024-11-27,MARUTI,0.0,0.5126258270192587,1.0,lightgbm,HOLD
2024-11-27,RELIANCE,1.0,0.10071156671720381,0.0,catboost,SELL
2024-11-27,SBIN,1.0,0.5347746409734052,2.0,catboost,HOLD
2024-11-27,SUNPHARMA,1.0,0.49936777167442653,3.0,lightgbm,HOLD
2024-11-27,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-27,TITAN,1.0,0.10047446191310883,1.0,xgboost,SELL
2024-11-27,ULTRACEMCO,1.0,0.8862316240353894,1.0,catboost,HOLD
2024-11-27,WIPRO,0.0,0.48892495373644146,3.0,catboost,HOLD
2024-11-28,ASIANPAINT,0.0,0.7435342622784528,0.0,catboost,HOLD
2024-11-28,AXISBANK,1.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-28,BAJFINANCE,1.0,0.4923505065132624,0.0,catboost,HOLD
2024-11-28,BHARTIARTL,1.0,0.6132585147844267,3.0,catboost,BUY
2024-11-28,ICICIBANK,1.0,0.9703161120414734,3.0,xgboost,BUY
2024-11-28,INFY,1.0,0.5444354682089084,2.0,catboost,HOLD
2024-11-28,MARUTI,1.0,0.6215847864356129,0.0,lightgbm,HOLD
2024-11-28,RELIANCE,1.0,0.1266782149963439,0.0,catboost,SELL
2024-11-28,SBIN,1.0,0.47392810871683827,2.0,catboost,HOLD
2024-11-28,SUNPHARMA,1.0,0.4783463272098052,3.0,lightgbm,HOLD
2024-11-28,TATAMOTORS,1.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-28,TITAN,1.0,0.18093256652355194,0.0,xgboost,SELL
2024-11-28,ULTRACEMCO,1.0,0.8779577162416691,1.0,catboost,HOLD
2024-11-28,WIPRO,1.0,0.5116722648401967,3.0,catboost,HOLD
2024-11-29,ASIANPAINT,0.0,0.5903035504183869,0.0,catboost,HOLD
2024-11-29,AXISBANK,1.0,0.7573237096046737,1.0,lightgbm,HOLD
2024-11-29,BAJFINANCE,1.0,0.4923505065132624,0.0,catboost,HOLD
2024-11-29,BHARTIARTL,0.0,0.6403251249982957,3.0,catboost,BUY
2024-11-29,ICICIBANK,1.0,0.9777078032493591,3.0,xgboost,BUY
2024-11-29,INFY,1.0,0.5165329522849057,2.0,catboost,HOLD
2024-11-29,MARUTI,1.0,0.5969662453073322,1.0,lightgbm,HOLD
2024-11-29,RELIANCE,1.0,0.27146830490128554,0.0,catboost,SELL
2024-11-29,SBIN,1.0,0.45968298454450995,2.0,catboost,HOLD
2024-11-29,SUNPHARMA,1.0,0.4573212927580994,3.0,lightgbm,HOLD
2024-11-29,TATAMOTORS,1.0,0.4879415920725926,0.0,catboost,HOLD
2024-11-29,TITAN,1.0,0.1691148430109024,0.0,xgboost,SELL
2024-11-29,ULTRACEMCO,1.0,0.7686657400248055,1.0,catboost,HOLD
2024-11-29,WIPRO,1.0,0.47191118837536183,3.0,catboost,HOLD
2024-12-02,ASIANPAINT,0.0,0.6071090227004294,0.0,catboost,HOLD
2024-12-02,AXISBANK,1.0,0.7342911881388721,1.0,lightgbm,HOLD
2024-12-02,BAJFINANCE,1.0,0.4923505065132624,0.0,catboost,HOLD
2024-12-02,BHARTIARTL,0.0,0.6214862754712873,3.0,catboost,BUY
2024-12-02,ICICIBANK,1.0,0.970282256603241,3.0,xgboost,BUY
2024-12-02,INFY,1.0,0.5444354682089084,2.0,catboost,HOLD
2024-12-02,MARUTI,0.0,0.5995647931335821,1.0,lightgbm,HOLD
2024-12-02,RELIANCE,0.0,0.4313734034122452,0.0,catboost,HOLD
2024-12-02,SBIN,1.0,0.41678739457635194,2.0,catboost,HOLD
2024-12-02,SUNPHARMA,0.0,0.40998215618624756,3.0,lightgbm,HOLD
2024-12-02,TATAMOTORS,1.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-02,TITAN,1.0,0.22854572534561157,0.0,xgboost,SELL
2024-12-02,ULTRACEMCO,1.0,0.603388321230136,2.0,catboost,BUY
2024-12-02,WIPRO,1.0,0.41649632299503964,3.0,catboost,HOLD
2024-12-03,ASIANPAINT,0.0,0.5838482950633206,0.0,catboost,HOLD
2024-12-03,AXISBANK,0.0,0.676674374429912,1.0,lightgbm,HOLD
2024-12-03,BAJFINANCE,1.0,0.4923505065132624,2.0,catboost,HOLD
2024-12-03,BHARTIARTL,0.0,0.6366346072333875,3.0,catboost,BUY
2024-12-03,ICICIBANK,1.0,0.9753291606903076,3.0,xgboost,BUY
2024-12-03,INFY,1.0,0.5444354682089084,2.0,catboost,HOLD
2024-12-03,MARUTI,0.0,0.5733531188975679,1.0,lightgbm,HOLD
2024-12-03,RELIANCE,0.0,0.562745686311225,0.0,catboost,HOLD
2024-12-03,SBIN,1.0,0.5382758525802794,3.0,catboost,HOLD
2024-12-03,SUNPHARMA,0.0,0.46294437440589087,3.0,lightgbm,HOLD
2024-12-03,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-03,TITAN,1.0,0.11964735388755798,0.0,xgboost,SELL
2024-12-03,ULTRACEMCO,0.0,0.38690191031868565,2.0,catboost,HOLD
2024-12-03,WIPRO,1.0,0.41649632299503964,3.0,catboost,HOLD
2024-12-04,ASIANPAINT,0.0,0.5621094844952269,0.0,catboost,HOLD
2024-12-04,AXISBANK,0.0,0.6687341628403487,1.0,lightgbm,HOLD
2024-12-04,BAJFINANCE,1.0,0.4923505065132624,2.0,catboost,HOLD
2024-12-04,BHARTIARTL,0.0,0.5163504768871946,3.0,catboost,HOLD
2024-12-04,ICICIBANK,0.0,0.9881895780563354,3.0,xgboost,BUY
2024-12-04,INFY,1.0,0.5562075963346398,2.0,catboost,HOLD
2024-12-04,MARUTI,1.0,0.5995647931335821,1.0,lightgbm,HOLD
2024-12-04,RELIANCE,0.0,0.3380670130745109,0.0,catboost,HOLD
2024-12-04,SBIN,0.0,0.315761863571522,3.0,catboost,HOLD
2024-12-04,SUNPHARMA,0.0,0.5362309622953078,3.0,lightgbm,HOLD
2024-12-04,TATAMOTORS,1.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-04,TITAN,1.0,0.08134645968675613,0.0,xgboost,SELL
2024-12-04,ULTRACEMCO,1.0,0.06437191573066524,2.0,catboost,SELL
2024-12-04,WIPRO,1.0,0.43315091917232784,3.0,catboost,HOLD
2024-12-05,ASIANPAINT,0.0,0.6612023598757196,0.0,catboost,HOLD
2024-12-05,AXISBANK,0.0,0.4440949644699696,1.0,lightgbm,HOLD
2024-12-05,BAJFINANCE,1.0,0.4310151069764513,2.0,catboost,HOLD
2024-12-05,BHARTIARTL,0.0,0.5309010821019732,2.0,catboost,HOLD
2024-12-05,ICICIBANK,0.0,0.9949303269386292,3.0,xgboost,BUY
2024-12-05,INFY,1.0,0.6150506217680226,3.0,catboost,BUY
2024-12-05,MARUTI,0.0,0.5995647931335821,1.0,lightgbm,HOLD
2024-12-05,RELIANCE,0.0,0.36709170242965145,0.0,catboost,HOLD
2024-12-05,SBIN,0.0,0.33385049705603975,3.0,catboost,HOLD
2024-12-05,SUNPHARMA,0.0,0.5548530619487888,2.0,lightgbm,HOLD
2024-12-05,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-05,TITAN,0.0,0.08395697176456451,0.0,xgboost,SELL
2024-12-05,ULTRACEMCO,0.0,0.07133294831326074,2.0,catboost,SELL
2024-12-05,WIPRO,1.0,0.48892495373644146,3.0,catboost,HOLD
2024-12-06,ASIANPAINT,0.0,0.6025333763428137,0.0,catboost,HOLD
2024-12-06,AXISBANK,0.0,0.3241385500079513,2.0,lightgbm,HOLD
2024-12-06,BAJFINANCE,1.0,0.4310151069764513,2.0,catboost,HOLD
2024-12-06,BHARTIARTL,1.0,0.5495030500957618,2.0,catboost,HOLD
2024-12-06,ICICIBANK,1.0,0.9961199760437012,3.0,xgboost,BUY
2024-12-06,INFY,1.0,0.5915811426668943,3.0,catboost,HOLD
2024-12-06,MARUTI,0.0,0.5733531188975679,1.0,lightgbm,HOLD
2024-12-06,RELIANCE,0.0,0.09062585809715504,0.0,catboost,SELL
2024-12-06,SBIN,0.0,0.30568528297431546,2.0,catboost,HOLD
2024-12-06,SUNPHARMA,0.0,0.4981387358637818,2.0,lightgbm,HOLD
2024-12-06,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-06,TITAN,1.0,0.09273561090230942,1.0,xgboost,SELL
2024-12-06,ULTRACEMCO,1.0,0.0748161904342072,1.0,catboost,SELL
2024-12-06,WIPRO,1.0,0.48892495373644146,3.0,catboost,HOLD
2024-12-09,ASIANPAINT,0.0,0.6417306276763706,0.0,catboost,HOLD
2024-12-09,AXISBANK,0.0,0.3241385500079513,1.0,lightgbm,HOLD
2024-12-09,BAJFINANCE,1.0,0.4310151069764513,2.0,catboost,HOLD
2024-12-09,BHARTIARTL,1.0,0.5443812053548909,2.0,catboost,HOLD
2024-12-09,ICICIBANK,1.0,0.9694464802742004,3.0,xgboost,BUY
2024-12-09,INFY,1.0,0.6031204907906423,3.0,catboost,BUY
2024-12-09,MARUTI,0.0,0.6953413551139744,0.0,lightgbm,HOLD
2024-12-09,RELIANCE,0.0,0.16136647696211728,0.0,catboost,SELL
2024-12-09,SBIN,0.0,0.2576523657993083,2.0,catboost,SELL
2024-12-09,SUNPHARMA,0.0,0.5607934370423728,2.0,lightgbm,HOLD
2024-12-09,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-09,TITAN,0.0,0.08518856018781662,0.0,xgboost,SELL
2024-12-09,ULTRACEMCO,1.0,0.3884427342053023,2.0,catboost,HOLD
2024-12-09,WIPRO,1.0,0.43315091917232784,3.0,catboost,HOLD
2024-12-10,ASIANPAINT,0.0,0.6396690038293555,0.0,catboost,HOLD
2024-12-10,AXISBANK,0.0,0.46982877557315816,1.0,lightgbm,HOLD
2024-12-10,BAJFINANCE,1.0,0.4478362440321279,2.0,catboost,HOLD
2024-12-10,BHARTIARTL,1.0,0.5467326285062266,2.0,catboost,HOLD
2024-12-10,ICICIBANK,0.0,0.9576629996299744,3.0,xgboost,BUY
2024-12-10,INFY,1.0,0.6012243458918731,3.0,catboost,BUY
2024-12-10,MARUTI,0.0,0.6953413551139744,0.0,lightgbm,HOLD
2024-12-10,RELIANCE,0.0,0.11193761624682362,0.0,catboost,SELL
2024-12-10,SBIN,0.0,0.4038780327382466,2.0,catboost,HOLD
2024-12-10,SUNPHARMA,0.0,0.5607934370423728,2.0,lightgbm,HOLD
2024-12-10,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-10,TITAN,0.0,0.09423304349184036,1.0,xgboost,SELL
2024-12-10,ULTRACEMCO,0.0,0.5209981372296301,1.0,catboost,HOLD
2024-12-10,WIPRO,0.0,0.446909189106044,3.0,catboost,HOLD
2024-12-11,ASIANPAINT,0.0,0.6250865673902936,0.0,catboost,HOLD
2024-12-11,AXISBANK,0.0,0.708807578389598,1.0,lightgbm,HOLD
2024-12-11,BAJFINANCE,0.0,0.4310151069764513,2.0,catboost,HOLD
2024-12-11,BHARTIARTL,1.0,0.505312619853005,2.0,catboost,HOLD
2024-12-11,ICICIBANK,0.0,0.9842805862426758,3.0,xgboost,BUY
2024-12-11,INFY,0.0,0.6130285249712326,3.0,catboost,BUY
2024-12-11,MARUTI,0.0,0.6953413551139744,0.0,lightgbm,HOLD
2024-12-11,RELIANCE,0.0,0.1378116658202499,0.0,catboost,SELL
2024-12-11,SBIN,0.0,0.4038780327382466,2.0,catboost,HOLD
2024-12-11,SUNPHARMA,0.0,0.5607934370423728,2.0,lightgbm,HOLD
2024-12-11,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-11,TITAN,0.0,0.0787629559636116,1.0,xgboost,SELL
2024-12-11,ULTRACEMCO,0.0,0.3784525386402207,1.0,catboost,HOLD
2024-12-11,WIPRO,1.0,0.37357307331870515,3.0,catboost,HOLD
2024-12-12,ASIANPAINT,0.0,0.7152883452102905,0.0,catboost,HOLD
2024-12-12,AXISBANK,0.0,0.7180951535995432,1.0,lightgbm,HOLD
2024-12-12,BAJFINANCE,0.0,0.4478362440321279,2.0,catboost,HOLD
2024-12-12,BHARTIARTL,0.0,0.5200579677674599,2.0,catboost,HOLD
2024-12-12,ICICIBANK,0.0,0.9650848507881165,3.0,xgboost,BUY
2024-12-12,INFY,0.0,0.6933267303892714,3.0,catboost,BUY
2024-12-12,MARUTI,0.0,0.7091300878676406,0.0,lightgbm,HOLD
2024-12-12,RELIANCE,0.0,0.11955471342883749,0.0,catboost,SELL
2024-12-12,SBIN,0.0,0.4201084250195093,3.0,catboost,HOLD
2024-12-12,SUNPHARMA,0.0,0.6242820318978582,2.0,lightgbm,BUY
2024-12-12,TATAMOTORS,0.0,0.4879415920725926,0.0,catboost,HOLD
2024-12-12,TITAN,0.0,0.10219518840312958,0.0,xgboost,SELL
